Image,Model,Price,Gender,Peso Hombre,Peso Mujer,Drop,Amortiguación,Constitución,Pisada,Superficie,Uso,Ritmo,Pie,Apoyo,Distancia,Año,URL
Unknow,Adidas Ultraboost Light 23,"199,99 €","Hombre, Mujer",299 gr,262 gr,10 mm,Alto,"Medio, Fuerte","Neutro, Supinador",Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón, Maratón","Material reciclado, Sostenibles en CO2",Unknown
Unknow,Nike Zoom Fly 5,"159,99 €","Hombre, Mujer",286 gr,8 mm,Neutro,Delgada,Neutro,Asfalto,"Entrenamiento, Competición",Alto,Placa de carbono,Normal,Punta,"Corto, 10K, Media maratón, Maratón",Material reciclado,Unknown
Unknow,New Balance Fresh Foam X More v4,"150,00 €","Hombre, Mujer",295 gr,237 gr,4 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,Bajo,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2022,
Unknow,HOKA Bondi 8,"160,00 €","Hombre, Mujer",304 gr,4 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,Medio,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2022,,
https://static.runnea.com/images/202301/asics-gel-excite-9-zapatillas-running-400x400x90xX.jpg?1,ASICS Gel Excite 9,"50,00 €","Hombre, Mujer",270 gr,10 mm,Neutro,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K",2022,,
https://static.runnea.com/images/202308/new-balance-fuelcell-propel-v4-zapatillas-running-400x400x90xX.jpg?1,New Balance Fuelcell Propel v4,"89,60 €","Hombre, Mujer",302 gr,229 gr,6 mm,Neutro,"Delgada, Medio",Neutro,Asfalto,"Entrenamiento, Competición","Medio, Alto",Talón,"Corto, 10K, Media maratón",Material reciclado,2023,
https://static.runnea.com/images/202212/adidas-runfalcon-3-zapatillas-running-400x400x90xX.jpg?1,Adidas Runfalcon 3,"39,95 €","Hombre, Mujer",230 gr,9 mm,Neutro,Medio,Neutro,Asfalto,Entrenamiento,Bajo,Normal,"10K, Media maratón, Maratón",Material reciclado,2022,,
https://static.runnea.com/images/202301/adidas-duramo-10-zapatillas-running-400x400x90xX.jpg?1,Adidas Duramo 10,"46,99 €",kid,9 mm,Neutro,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón",Material reciclado,2022,,
https://static.runnea.com/images/202301/nike-zoomx-zegama-zapatillas-running-400x400x90xX.jpg?1,Nike ZoomX Zegama,"95,97 €","Hombre, Mujer",4 mm,Neutro,"Delgada, Medio",Neutro,Trail,"Entrenamiento, Competición","Bajo, Medio",Normal,Talón,"Media maratón, Maratón",2022,,,
https://static.runnea.com/images/202211/saucony-ride-15-zapatillas-running-400x400x80xX.jpg?1,Saucony Ride 15,"73,49 €","Hombre, Mujer",260 gr,230 gr,8 mm,Alto,Neutro,Asfalto,Entrenamiento,"Bajo, Medio","10K, Media maratón, Maratón",2022,,,,
https://static.runnea.com/images/202307/nike-zoomx-streakfly-zapatillas-running-400x400x90xX.jpg?1,Nike ZoomX StreakFly,"116,79 €","Hombre, Mujer",160 gr,6 mm,Neutro,Delgada,Neutro,Asfalto,"Entrenamiento, Competición",Alto,Normal,"Corto, 10K, Media maratón",2021,,,
https://static.runnea.com/images/202306/hoka-carbon-x-3-zapatillas-running-400x400x90xX.jpg?1,HOKA Carbon X 3,"127,99 €","Hombre, Mujer",223 gr,193 gr,5 mm,Alto,Delgada,Neutro,Asfalto,Competición,Alto,Placa de carbono,Normal,Punta,"Media maratón, Maratón",Unknown
https://static.runnea.com/images/202308/hoka-arahi-6-zapatillas-running-400x400x90xX.jpg?1,HOKA Arahi 6,"97,47 €","Hombre, Mujer",269 gr,5 mm,Alto,Medio,"Pronador, Neutro",Asfalto,Varios,Medio,Normal,Talón,"Corto, 10K, Media maratón",2022,,
https://static.runnea.com/images/202303/la-sportiva-ultra-raptor-2-zapatillas-running-400x400x90xX.jpg?1,La Sportiva Ultra Raptor 2,"118,99 €","Hombre, Mujer",335 gr,295 gr,9 mm,Alto,"Medio, Fuerte",Neutro,Trail,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón, ultra-trail",Material reciclado,Unknown
https://static.runnea.com/images/202211/merrell-agility-peak-4-zapatillas-running-400x400x80xX.jpg?1,Merrell Agility Peak 4,"88,79 €","Hombre, Mujer",300 gr,6 mm,Alto,Medio,Neutro,Trail,"Entrenamiento, Competición","Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",2021,,
https://static.runnea.com/images/202306/new-balance-fresh-foam-arishi-v4-zapatillas-running-400x400x90xX.jpg?1,New Balance Fresh Foam Arishi v4,"48,95 €","Hombre, Mujer",248 gr,194 gr,8mm,Alto,Delgada,Neutro,Asfalto,Entrenamiento,Medio,Normal,Talón,"Corto, 10K",2022,
https://static.runnea.com/images/202308/under-armour-charged-pursuit-3-zapatillas-running-400x400x90xX.jpg?1,Under Armour Charged Pursuit 3,"38,97 €","Hombre, Mujer",283 gr,255 gr,8 mm,Neutro,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",2022,
https://static.runnea.com/images/202211/asics-gel-pulse-13-zapatillas-running-400x400x80xX.jpg?1,ASICS Gel Pulse 13,"55,00 €","Hombre, Mujer",300 gr,250 gr,10 mm,Neutro,"Medio, Fuerte",Neutro,Asfalto,"Entrenamiento, Competición",Bajo,"10K, Media maratón",2021,,,
https://static.runnea.com/images/202104/adidas-fortarun-core-black-ftwr-white-core-black-400x400x80xX.jpg?1,Adidas Fortarun,"38,00 €",Hombre,2021,,,,,,,,,,,,,
https://static.runnea.com/images/202305/brooks-adrenaline-gts-23-zapatillas-running-400x400x90xX.jpg?1,Brooks Adrenaline GTS 23,"104,99 €","Hombre, Mujer",12 mm,Alto,"Medio, Fuerte",Pronador,Asfalto,Entrenamiento,"Bajo, Medio","Cavo, Normal, Bajo",Talón,"10K, Media maratón, Maratón",2023,,,
https://static.runnea.com/images/202307/adidas-duramo-speed-zapatillas-running-400x400x90xX.jpg?1,Adidas Duramo Speed,"61,49 €","Hombre, Mujer",263 gr,"6,5",Neutro,Medio,Neutro,Asfalto,Entrenamiento,"Medio, Alto",Normal,Talón,"Corto, 10K, Media maratón",Material reciclado,2023,
https://static.runnea.com/images/202211/adidas-runfalcon-2.0-zapatillas-running-400x400x80xX-1.jpg?1,Adidas Runfalcon 2.0,"42,00 €","Hombre, Mujer, kid",250 gr,9 mm,Neutro,Neutro,Asfalto,Entrenamiento,Normal,Talón,"Corto, 10K",2021,,,,
https://static.runnea.com/images/202302/asics-gt-2000-11-zapatillas-running-400x400x90xX.jpg?1,ASICS GT 2000 11,"79,98 €","Hombre, Mujer",275 gr,8 mm,Neutro,Medio,Pronador,Asfalto,"Entrenamiento, Competición","Bajo, Medio","Normal, Bajo",Talón,"10K, Media maratón, Maratón","Material reciclado, Sostenibles en CO2",2023,
https://static.runnea.com/images/202308/asics-gel-contend-8-zapatillas-running-400x400x90xX.jpg?1,ASICS Gel Contend 8,"49,99 €","Hombre, Mujer",10 mm,Neutro,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón",2022,,,
https://static.runnea.com/images/202211/adidas-solarglide-5-zapatillas-running-400x400x80xX.jpg?1,Adidas Solarglide 5,"77,00 €","Hombre, Mujer",335 gr,10 mm,Alto,Medio,Neutro,Asfalto,Entrenamiento,Bajo,Normal,Talón,"Corto, 10K, Media maratón, Maratón",Material reciclado,2022,
https://static.runnea.com/images/202308/joma-r3000-zapatillas-running-400x400x90xX.png?1,Joma R3000,"84,70 €","Hombre, Mujer",258 gr,8 mm,Alto,"Delgada, Medio",Neutro,Asfalto,Competición,Alto,Placa de carbono,Normal,Punta,"10K, Media maratón, Maratón",2022,
https://static.runnea.com/images/202204/on-cloudmonster-zapatillas-chaussure-scarpe-400x400x80xX-1.jpg?1,On Cloudmonster,"143,90 €","Hombre, Mujer",275 gr,6 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",2022,,
https://static.runnea.com/images/202305/adidas-terrex-agravic-flow-2.0-zapatillas-running-400x400x90xX.jpg?1,Adidas Terrex Agravic Flow 2.0,"73,95 €","Hombre, Mujer",Alto,Medio,Neutro,Trail,Entrenamiento,"Medio, Alto",Normal,Talón,"Corto, 10K, Media maratón, Maratón",Material reciclado,2022,,,
Unknow,Unknow,Unknow,,,,,,,,,,,,,,,Unknown
Unknow,Unknow,Unknow,,,,,,,,,,,,,,,Unknown
Unknow,Unknow,Unknow,,,,,,,,,,,,,,,Unknown
Unknow,Unknow,Unknow,,,,,,,,,,,,,,,Unknown
Unknow,HOKA Clifton 9,"150,00 €","Hombre, Mujer","275 (9,5 US)",225 (7 US),5 mm,"Neutro, Alto","Delgada, Medio","Neutro, Supinador",Asfalto,Entrenamiento,"Medio, Alto","Cavo, Normal","Punta, Talón","Corto, 10K, Media maratón, Maratón",2023,
Unknow,ASICS Nimbus 25,"200,00 €","Hombre, Mujer",289 gr,227 gr,8 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón","Material reciclado, Sostenibles en CO2",Unknown
Unknow,Nike Pegasus 40,"129,99 €","Hombre, Mujer",274 gr,233 gr,10 mm,Neutro,Medio,Neutro,Asfalto,Entrenamiento,Medio,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2023,
Unknow,New Balance Fresh Foam X 1080 v12,"180,00 €","Hombre, Mujer",292 gr,234 gr,8 mm,Alto,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",Material reciclado,Unknown
Unknow,ASICS Novablast 3,"150,00 €","Hombre, Mujer",252 gr,8 mm,Alto,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",2022,,
Unknow,Adidas Adizero Boston 12,"160,00 €","Hombre, Mujer",267 gr,227 gr,7 mm,Neutro,"Delgada, Medio",Neutro,Asfalto,"Entrenamiento, Competición",Alto,Normal,Punta,"Corto, 10K, Media maratón, Maratón",Material reciclado,Unknown
Unknow,Nike Pegasus 39,"119,99 €","Hombre, Mujer",270 gr,230 gr,10 mm,Neutro,"Delgada, Medio",Neutro,Asfalto,"Entrenamiento, Competición","Medio, Alto",Normal,Talón,"Corto, 10K, Media maratón, Maratón",2021,
Unknow,HOKA Speedgoat 5,"150,00 €","Hombre, Mujer",292 gr,5 mm,Alto,"Delgada, Medio",Neutro,Trail,Entrenamiento,"Medio, Alto",Normal,Talón,"Maratón, ultra-trail",Veganas,2021,
Unknow,Adidas Ultraboost Light 23,"199,99 €","Hombre, Mujer",299 gr,262 gr,10 mm,Alto,"Medio, Fuerte","Neutro, Supinador",Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón, Maratón","Material reciclado, Sostenibles en CO2",Unknown
Unknow,Nike Zoom Fly 5,"159,99 €","Hombre, Mujer",286 gr,8 mm,Neutro,Delgada,Neutro,Asfalto,"Entrenamiento, Competición",Alto,Placa de carbono,Normal,Punta,"Corto, 10K, Media maratón, Maratón",Material reciclado,Unknown
Unknow,New Balance Fresh Foam X More v4,"150,00 €","Hombre, Mujer",295 gr,237 gr,4 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,Bajo,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2022,
Unknow,HOKA Bondi 8,"160,00 €","Hombre, Mujer",304 gr,4 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,Medio,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2022,,
https://static.runnea.com/images/202209/mizuno-wave-sky-6-zapatillas-running-400x400x80xX-1.jpg?1,Mizuno Wave Sky 6,"97,99 €","Hombre, Mujer",315 gr,8 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",2022,,
https://static.runnea.com/images/202211/brooks-caldera-6-zapatillas-running-400x400x80xX.jpg?1,Brooks Caldera 6,"89,97 €","Hombre, Mujer",311 gr,277 gr,6 mm,"Neutro, Alto","Medio, Fuerte",Neutro,Trail,Entrenamiento,Bajo,Normal,Talón,"Media maratón, Maratón, ultra-trail",2022,
https://static.runnea.com/images/202211/mizuno-wave-rider-25-zapatillas-running-400x400x80xX-1.jpg?1,Mizuno Wave Rider 25,"69,90 €","Hombre, Mujer",275 gr,12 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,Normal,Punta,"10K, Media maratón, Maratón",2021,,,
https://static.runnea.com/images/202302/salomon-sense-ride-5-zapatillas-running-400x400x90xX.jpg?1,Salomon Sense Ride 5,"83,19 €","Hombre, Mujer",286 gr,8 mm,Neutro,Medio,Neutro,Trail,"Entrenamiento, Competición","Medio, Alto",Normal,Talón,"10K, Media maratón, Maratón",2023,,
https://static.runnea.com/images/202203/puma-velocity-nitro2-zapatillas-chaussure-scarpe-bene-400x400x80xX.jpg?1,Puma Velocity Nitro 2,"71,99 €","Hombre, Mujer",288 gr,240 gr,10 mm,Neutro,Medio,Neutro,Asfalto,Entrenamiento,"Medio, Alto",Normal,Talón,"Corto, 10K, Media maratón, Maratón",2022,
https://static.runnea.com/images/202305/mizuno-wave-daichi-7-zapatillas-running-400x400x90xX.jpg?1,Mizuno Wave Daichi 7,"71,00 €","Hombre, Mujer",300 gr,255 gr,8 mm,Neutro,"Delgada, Medio",Neutro,Trail,"Entrenamiento, Competición",Medio,"10K, Media maratón",2022,,,
https://static.runnea.com/images/202306/nike-pegasus-trail-4-gore-tex-zapatillas-running-400x400x90xX.jpg?1,Nike Pegasus Trail 4 Gore-Tex,"115,00 €","Hombre, Mujer",250 gr,10 mm,Alto,Medio,Neutro,Trail,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón",2022,,
https://static.runnea.com/images/202310/new-balance-fresh-foamx-1080-v13-zapatillas-running-400x400x90xX-1.jpg?1,New Balance Fresh FoamX 1080 v13,"189,95 €","Hombre, Mujer",262 gr,6 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,Bajo,"Cavo, Normal",Talón,"10K, Media maratón, Maratón",Material reciclado,2023,
https://static.runnea.com/images/202301/asics-gel-venture-9-zapatillas-running-400x400x90xX.jpg?1,ASICS Gel Venture 9,"54,00 €","Hombre, Mujer",252 gr,10 mm,Neutro,Medio,Neutro,Trail,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",Sostenibles en CO2,2022,
https://static.runnea.com/images/202308/nike-pegasus-turbo-next-nature-zapatillas-running-400x400x90xX.jpg?1,Nike Pegasus Turbo Next Nature,"95,97 €","Hombre, Mujer",Neutro,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,"10K, Media maratón, Maratón","Material reciclado, Sostenibles en CO2",2022,,,,
https://static.runnea.com/images/202304/saucony-ride-16-zapatillas-running-400x400x90xX.jpg?1,Saucony Ride 16,"89,97 €","Hombre, Mujer",249 gr,8 mm,Neutro,Medio,Neutro,Asfalto,Entrenamiento,Medio,Normal,Talón,"10K, Media maratón, Maratón",2023,,
https://static.runnea.com/images/202303/asics-gt-2000-10-zapatillas-running-400x400x90xX.jpg?1,ASICS GT 2000 10,"90,00 €","Hombre, Mujer",277 gr,8 mm,Neutro,Medio,Pronador,Asfalto,Entrenamiento,"Bajo, Medio","Normal, Bajo",Talón,2021,,,
https://static.runnea.com/images/202305/nike-react-infinity-run-4-zapatillas-running-400x400x90xX.jpg?1,Nike ReactX Infinity Run 4,"123,92 €","Hombre, Mujer",Neutro,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio","Cavo, Normal",Talón,"10K, Media maratón",2023,,,,
https://static.runnea.com/images/202306/hoka-mach-5-zapatillas-running-400x400x90xX.jpg?1,HOKA Mach 5,"112,00 €","Hombre, Mujer",232 gr,5 mm,Neutro,Delgada,Neutro,Asfalto,Varios,Alto,Normal,"Corto, 10K, Media maratón","Veganas, Material reciclado",2021,,
https://static.runnea.com/images/202303/saucony-kinvara-14-zapatillas-running-400x400x90xX.jpg?1,Saucony Kinvara 14,"95,19 €","Hombre, Mujer",200 gr,4 mm,Neutro,Delgada,Neutro,Asfalto,"Entrenamiento, Competición",Alto,Normal,Punta,"Corto, 10K, Media maratón",2023,,
https://static.runnea.com/images/202302/new-balance-fuelcell-sc-elite-v3-zapatillas-running-400x400x90xX.jpg?1,New Balance FuelCell Supercomp Elite v3,"170,95 €","Hombre, Mujer",Array,Array,4 mm,Alto,Delgada,Neutro,Asfalto,Competición,Alto,Placa de carbono,Normal,Punta,"10K, Media maratón, Maratón",Unknown
https://static.runnea.com/images/202308/asics-gel-noosa-tri-14-zapatillas-running-400x400x90xX.jpg?1,ASICS Gel Noosa Tri 14,"90,00 €","Hombre, Mujer",215 gr,5 mm,Neutro,Delgada,Neutro,Asfalto,"Entrenamiento, Competición","Medio, Alto",Normal,Talón,"10K, Media maratón, Maratón",2022,,
https://static.runnea.com/images/202301/nike-juniper-trail-2-next-nature-zapatillas-running-400x400x90xX.jpg?1,Nike Juniper Trail 2,"53,97 €","Hombre, Mujer",Neutro,Medio,Neutro,Trail,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón","Material reciclado, Sostenibles en CO2",2023,,,
https://static.runnea.com/images/202205/under-armour-hovr-machina-3-zapatillas-chaussure-scarpe-400x400x80xX.jpg?1,Under Armour HOVR Machina 3,"78,99 €","Hombre, Mujer",301 gr,269 gr,8 mm,Alto,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",2022,
https://static.runnea.com/images/202212/adidas-ultrabounce-zapatillas-running-400x400x100xX.jpg?1,Adidas Ultrabounce,"53,99 €","Hombre, Mujer",293 gr,9 mm,Neutro,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",Material reciclado,2022,
https://static.runnea.com/images/202212/saucony-endorphin-pro-3-zapatillas-running-400x400x100xX.jpg?1,Saucony Endorphin Pro 3,"159,95 €","Hombre, Mujer",204 gr,175 gr,8 mm,Alto,Delgada,Neutro,Asfalto,Competición,Alto,Normal,Punta,"10K, Media maratón, Maratón",2021,
https://static.runnea.com/images/202305/asics-gel-excite-10-zapatillas-running-400x400x90xX.jpg?1,ASICS Gel Excite 10,"62,95 €","Hombre, Mujer",10 mm,Neutro,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón",2022,,,
https://static.runnea.com/images/202306/new-balance-fuelcell-rebel-v3-zapatillas-running-400x400x90xX.jpg?1,New Balance FuelCell Rebel v3,"97,99 €","Hombre, Mujer",209 gr,6 mm,Alto,Delgada,Neutro,Asfalto,Varios,"Medio, Alto",Normal,Punta,"Corto, 10K, Media maratón",2022,,
https://static.runnea.com/images/202301/adidas-galaxy-6-zapatillas-running-400x400x90xX.jpg?1,Adidas Galaxy 6,"35,95 €","Hombre, Mujer",Neutro,"Delgada, Medio",Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón, Maratón",Material reciclado,2023,,,
Unknow,Unknow,Unknow,,,,,,,,,,,,,,,Unknown
Unknow,Unknow,Unknow,,,,,,,,,,,,,,,Unknown
Unknow,Unknow,Unknow,,,,,,,,,,,,,,,Unknown
Unknow,Unknow,Unknow,,,,,,,,,,,,,,,Unknown
Unknow,HOKA Clifton 9,"150,00 €","Hombre, Mujer","275 (9,5 US)",225 (7 US),5 mm,"Neutro, Alto","Delgada, Medio","Neutro, Supinador",Asfalto,Entrenamiento,"Medio, Alto","Cavo, Normal","Punta, Talón","Corto, 10K, Media maratón, Maratón",2023,
Unknow,ASICS Nimbus 25,"200,00 €","Hombre, Mujer",289 gr,227 gr,8 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón","Material reciclado, Sostenibles en CO2",Unknown
Unknow,Nike Pegasus 40,"129,99 €","Hombre, Mujer",274 gr,233 gr,10 mm,Neutro,Medio,Neutro,Asfalto,Entrenamiento,Medio,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2023,
Unknow,New Balance Fresh Foam X 1080 v12,"180,00 €","Hombre, Mujer",292 gr,234 gr,8 mm,Alto,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",Material reciclado,Unknown
Unknow,ASICS Novablast 3,"150,00 €","Hombre, Mujer",252 gr,8 mm,Alto,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",2022,,
Unknow,Adidas Adizero Boston 12,"160,00 €","Hombre, Mujer",267 gr,227 gr,7 mm,Neutro,"Delgada, Medio",Neutro,Asfalto,"Entrenamiento, Competición",Alto,Normal,Punta,"Corto, 10K, Media maratón, Maratón",Material reciclado,Unknown
Unknow,Nike Pegasus 39,"119,99 €","Hombre, Mujer",270 gr,230 gr,10 mm,Neutro,"Delgada, Medio",Neutro,Asfalto,"Entrenamiento, Competición","Medio, Alto",Normal,Talón,"Corto, 10K, Media maratón, Maratón",2021,
Unknow,HOKA Speedgoat 5,"150,00 €","Hombre, Mujer",292 gr,5 mm,Alto,"Delgada, Medio",Neutro,Trail,Entrenamiento,"Medio, Alto",Normal,Talón,"Maratón, ultra-trail",Veganas,2021,
Unknow,Adidas Ultraboost Light 23,"199,99 €","Hombre, Mujer",299 gr,262 gr,10 mm,Alto,"Medio, Fuerte","Neutro, Supinador",Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón, Maratón","Material reciclado, Sostenibles en CO2",Unknown
Unknow,Nike Zoom Fly 5,"159,99 €","Hombre, Mujer",286 gr,8 mm,Neutro,Delgada,Neutro,Asfalto,"Entrenamiento, Competición",Alto,Placa de carbono,Normal,Punta,"Corto, 10K, Media maratón, Maratón",Material reciclado,Unknown
Unknow,New Balance Fresh Foam X More v4,"150,00 €","Hombre, Mujer",295 gr,237 gr,4 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,Bajo,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2022,
Unknow,HOKA Bondi 8,"160,00 €","Hombre, Mujer",304 gr,4 mm,Alto,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,Medio,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2022,,
https://static.runnea.com/images/202307/under-armour-hovr-sonic-6-zapatillas-running-400x400x90xX.jpg?1,Under Armour HOVR Sonic 6,"71,97 €","Hombre, Mujer",281 gr,238 gr,8 mm,Alto,Medio,Neutro,Asfalto,Varios,Medio,Normal,Talón,"Corto, 10K, Media maratón, Maratón",2023,
https://static.runnea.com/images/202303/new-balance-fresh-foamx-880-v13-zapatillas-running-400x400x90xX.jpg?1,New Balance Fresh FoamX 880 v13,"79,98 €","Hombre, Mujer",295 gr,260 gr,12 mm,"Neutro, Alto",Medio,"Neutro, Supinador",Asfalto,Entrenamiento,"Bajo, Medio","Cavo, Normal",Talón,"10K, Media maratón, Maratón",Material reciclado,Unknown
https://static.runnea.com/images/202305/asics-gt-1000-12-zapatillas-running-400x400x90xX.jpg?1,ASICS GT-1000 12,"56,00 €","Hombre, Mujer",Alto,Medio,"Pronador, Neutro",Asfalto,"Entrenamiento, Competición",Medio,Normal,Talón,"10K, Media maratón, Maratón",2023,,,,
https://static.runnea.com/images/202303/saucony-guide-15-zapatillas-running-400x400x90xX.jpg?1,Saucony Guide 15,"75,99 €","Hombre, Mujer",263 gr,246 gr,8 mm,Alto,Medio,Pronador,Asfalto,Entrenamiento,Medio,Normal,Talón,"10K, Media maratón, Maratón",2022,
https://static.runnea.com/images/202210/asics-magic-speed-2-zapatillas-running-400x400x80xX.jpg?1,ASICS Magic Speed 2,"117,99 €","Hombre, Mujer",235 gr. (9 USA),7 mm,"Neutro, Alto","Delgada, Medio",Neutro,Asfalto,Varios,Alto,Placa de carbono,Normal,Punta,"10K, Media maratón, Maratón","Material reciclado, Sostenibles en CO2",Unknown
https://static.runnea.com/images/202211/asics-superblast-zapatillas-running-400x400x80xX.jpg?1,ASICS Superblast,"209,00 €","Hombre, Mujer",230 gr,8 mm,Alto,"Delgada, Medio",Neutro,Asfalto,"Entrenamiento, Competición",Medio,Normal,Punta,"10K, Media maratón, Maratón",2022,,
https://static.runnea.com/images/202301/brooks-revel-6-zapatillas-running-400x400x90xX.jpg?1,Brooks Revel 6,"59,97 €","Hombre, Mujer",249 gr,10 mm,Neutro,Medio,Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Talón,"10K, Media maratón, Maratón",2023,,,
https://static.runnea.com/images/202211/brooks-ghost-14-zapatillas-running-400x400x80xX.jpg?1,Brooks Ghost 14,"106,11 €","Hombre, Mujer","280,7",12 mm,Alto,Medio,Neutro,Asfalto,Entrenamiento,Medio,"10K, Media maratón, Maratón",Sostenibles en CO2,2021,,,
https://static.runnea.com/images/202308/saucony-kinvara-13-zapatillas-running-400x400x90xX.jpg?1,Saucony Kinvara 13,"35,99 €","Hombre, Mujer",4 mm,Neutro,Delgada,Neutro,Asfalto,Varios,"Medio, Alto",Normal,Punta,"10K, Media maratón, Maratón",2022,,,
https://static.runnea.com/images/202302/saucony-peregrine-13-zapatillas-running-400x400x90xX.jpg?1,Saucony Peregrine 13,"100,30 €","Hombre, Mujer",265 gr,4 mm,Neutro,"Delgada, Medio",Neutro,Trail,"Entrenamiento, Competición","Medio, Alto",Normal,"Punta, Talón","Corto, 10K, Media maratón, Maratón, ultra-trail",2023,,
https://static.runnea.com/images/202211/hoka-mafate-speed-4-zapatillas-running-400x400x80xX-1.jpg?1,HOKA Mafate Speed 4,"121,50 €","Hombre, Mujer",295 gr,4 mm,Alto,"Medio, Fuerte",Neutro,Trail,"Entrenamiento, Competición","Bajo, Medio",Normal,Talón,"Media maratón, Maratón, ultra-trail",Veganas,2022,
https://static.runnea.com/images/202209/brooks-glyceringts20-zapatillas-chaussure-scarpe-400x400x80xX.jpg?1,Brooks Glycerin GTS 20,"115,19 €","Hombre, Mujer",298 gr,10 mm,Alto,"Medio, Fuerte",Supinador,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón, Maratón",2022,,
https://static.runnea.com/images/202210/puma-twitch-runner-zapatillas-running-400x400x80xX.jpg?1,Puma Twitch Runner,"34,45 €","Hombre, Mujer",Neutro,"Delgada, Medio",Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"10K, Media maratón",2022,,,,
https://static.runnea.com/images/202305/nike-air-zoom-alphafly-next-2-zapatillas-running-400x400x90xX.jpg?1,Nike Air Zoom Alphafly Next% 2,"258,20 €","Hombre, Mujer",255 gr,8 mm,Alto,"Delgada, Medio",Neutro,Asfalto,Competición,Alto,Placa de carbono,Normal,Punta,"Media maratón, Maratón",2021,
https://static.runnea.com/images/202208/adidas-pureboost22-zapatillas-chaussure-scarpe-400x400x80xX.jpg?1,Adidas Pureboost 22,"59,90 €","Hombre, Mujer",10 mm,Neutro,"Medio, Fuerte",Neutro,Asfalto,Entrenamiento,"Bajo, Medio",Normal,Talón,"Corto, 10K, Media maratón",2022,,,
